AU,2023-05-08,178.43,53.53,124.9
AT,2023-05-08,0.51,0.15,0.36
CA,2023-05-08,85.66,25.7,59.96
DK,2023-05-08,113.02,33.91,79.12
FI,2023-05-08,3.26,0.98,2.28
FR,2023-05-08,574.06,172.22,401.84
DE,2023-05-08,651.58,195.47,456.11
GR,2023-05-08,7.02,2.11,4.91
HK,2023-05-08,20.96,6.29,14.67
IE,2023-05-08,211.39,63.42,147.98
IT,2023-05-08,144.46,43.34,101.12
NL,2023-05-08,394.71,118.41,276.3
NO,2023-05-08,15.77,4.73,11.04
SG,2023-05-08,89.22,26.77,62.45
ES,2023-05-08,5.6,1.68,3.92
SE,2023-05-08,2411.41,723.42,1687.99
AE,2023-05-08,0,0,0
GB,2023-05-08,3149.87,944.96,2204.91
US,2023-05-08,3232.88,969.86,2263.01
AU,2023-05-09,93.88,28.16,65.71
AT,2023-05-09,0.2,0.06,0.14
CA,2023-05-09,144.43,43.33,101.1
DK,2023-05-09,110.59,33.18,77.42
FI,2023-05-09,39.14,11.74,27.4
FR,2023-05-09,542.06,162.62,379.44
DE,2023-05-09,1032.14,309.64,722.5
GR,2023-05-09,1.33,0.4,0.93
HK,2023-05-09,0,0,0
IE,2023-05-09,197.84,59.35,138.49
IT,2023-05-09,33.13,9.94,23.19
NL,2023-05-09,140.56,42.17,98.39
NO,2023-05-09,10.6,3.18,7.42
SG,2023-05-09,4.59,1.38,3.21
ES,2023-05-09,15.9,4.77,11.13
SE,2023-05-09,1965.71,589.71,1376
AE,2023-05-09,0,0,0
GB,2023-05-09,1668.58,500.58,1168.01
US,2023-05-09,3443.07,1032.92,2410.15
AU,2023-05-10,207.42,62.23,145.2
AT,2023-05-10,5.72,1.72,4.01
CA,2023-05-10,98.5,29.55,68.95
DK,2023-05-10,92.17,27.65,64.52
FI,2023-05-10,27.18,8.15,19.03
FR,2023-05-10,771.45,231.44,540.02
DE,2023-05-10,544,163.2,380.8
GR,2023-05-10,5.21,1.56,3.65
HK,2023-05-10,0.1,0.03,0.07
IE,2023-05-10,249.01,74.7,174.31
IT,2023-05-10,200.68,60.2,140.48
NL,2023-05-10,241.65,72.5,169.16
NO,2023-05-10,9.5,2.85,6.65
SG,2023-05-10,9.3,2.79,6.51
ES,2023-05-10,1.02,0.31,0.72
SE,2023-05-10,1990.75,597.23,1393.53
AE,2023-05-10,38.11,11.43,26.68
GB,2023-05-10,1442.67,432.8,1009.87
US,2023-05-10,2727.57,818.27,1909.3
AU,2023-05-11,55.28,16.58,38.7
AT,2023-05-11,12.81,3.84,8.97
CA,2023-05-11,192.61,57.78,134.83
DK,2023-05-11,98.68,29.6,69.08
FI,2023-05-11,3.72,1.12,2.6
FR,2023-05-11,375.41,112.62,262.78
DE,2023-05-11,475.85,142.75,333.09
GR,2023-05-11,0.1,0.03,0.07
HK,2023-05-11,0,0,0
IE,2023-05-11,365.18,109.55,255.62
IT,2023-05-11,29.04,8.71,20.33
NL,2023-05-11,98.17,29.45,68.72
NO,2023-05-11,10.64,3.19,7.45
SG,2023-05-11,0,0,0
ES,2023-05-11,21.18,6.35,14.83
SE,2023-05-11,1526.42,457.93,1068.5
AE,2023-05-11,0.83,0.25,0.58
GB,2023-05-11,956.34,286.9,669.44
US,2023-05-11,2455.07,736.52,1718.55
AU,2023-05-12,107.11,32.13,74.98
AT,2023-05-12,5.67,1.7,3.97
CA,2023-05-12,131.87,39.56,92.31
DK,2023-05-12,175.72,52.72,123
FI,2023-05-12,1.78,0.54,1.25
FR,2023-05-12,645.5,193.65,451.85
DE,2023-05-12,473.03,141.91,331.12
GR,2023-05-12,5.77,1.73,4.04
HK,2023-05-12,0,0,0
IE,2023-05-12,156.73,47.02,109.71
IT,2023-05-12,34.51,10.35,24.16
NL,2023-05-12,109.73,32.92,76.81
NO,2023-05-12,20.14,6.04,14.1
SG,2023-05-12,11.43,3.43,8
ES,2023-05-12,25.49,7.65,17.84
SE,2023-05-12,1210.74,363.22,847.52
AE,2023-05-12,0,0,0
GB,2023-05-12,1485.7,445.71,1039.99
US,2023-05-12,2532.26,759.68,1772.58
AU,2023-05-13,44.72,13.42,31.3
AT,2023-05-13,0,0,0
CA,2023-05-13,122.12,36.64,85.48
DK,2023-05-13,55.51,16.65,38.86
FI,2023-05-13,0,0,0
FR,2023-05-13,529.85,158.95,370.89
DE,2023-05-13,1124.42,337.33,787.09
GR,2023-05-13,13.3,3.99,9.31
HK,2023-05-13,42,12.6,29.4
IE,2023-05-13,147.36,44.21,103.15
IT,2023-05-13,51.11,15.33,35.78
NL,2023-05-13,37.6,11.28,26.32
NO,2023-05-13,21.78,6.54,15.25
SG,2023-05-13,29.01,8.7,20.31
ES,2023-05-13,9.74,2.92,6.82
SE,2023-05-13,1915.57,574.67,1340.9
AE,2023-05-13,3.67,1.1,2.57
GB,2023-05-13,1005.86,301.76,704.1
US,2023-05-13,2172.8,651.84,1520.96
AU,2023-05-14,51.11,15.33,35.78
AT,2023-05-14,14.34,4.3,10.03
CA,2023-05-14,118.32,35.5,82.82
DK,2023-05-14,111.98,33.59,78.39
FI,2023-05-14,16.1,4.83,11.27
FR,2023-05-14,359.42,107.83,251.59
DE,2023-05-14,484.28,145.29,339
GR,2023-05-14,0.31,0.09,0.22
HK,2023-05-14,0,0,0
IE,2023-05-14,441.59,132.48,309.11
IT,2023-05-14,11.01,3.3,7.71
NL,2023-05-14,30.23,9.07,21.16
NO,2023-05-14,18.39,5.52,12.87
SG,2023-05-14,4.36,1.31,3.05
ES,2023-05-14,15.37,4.61,10.76
SE,2023-05-14,1317.91,395.37,922.54
AE,2023-05-14,36.25,10.88,25.38
GB,2023-05-14,589.72,176.92,412.8
US,2023-05-14,2204.83,661.45,1543.38
AU,2023-05-08,1244.46,373.34,871.12
AT,2023-05-08,225.64,67.69,157.95
BH,2023-05-08,18.72,5.62,13.1
BE,2023-05-08,701.43,210.43,491
CA,2023-05-08,1414.05,424.21,989.83
HR,2023-05-08,8.24,2.47,5.77
DK,2023-05-08,535.2,160.56,374.64
FI,2023-05-08,214.35,64.3,150.04
FR,2023-05-08,3031.05,909.31,2121.73
DE,2023-05-08,2833.79,850.14,1983.65
GR,2023-05-08,229.1,68.73,160.37
HK,2023-05-08,1.02,0.31,0.71
IE,2023-05-08,393.29,117.99,275.3
IL,2023-05-08,54.93,16.48,38.45
IT,2023-05-08,1467.15,440.15,1027.01
JP,2023-05-08,31.64,9.49,22.15
KR,2023-05-08,1.42,0.43,1
KW,2023-05-08,49.75,14.92,34.82
LU,2023-05-08,26.14,7.84,18.3
NL,2023-05-08,1300.01,390,910.01
NZ,2023-05-08,108.55,32.56,75.98
NO,2023-05-08,637.64,191.29,446.35
PT,2023-05-08,330.52,99.16,231.36
QA,2023-05-08,65.11,19.53,45.58
ZA,2023-05-08,378.33,113.5,264.83
ES,2023-05-08,1066.84,320.05,746.79
SE,2023-05-08,3698.19,1109.46,2588.73
CH,2023-05-08,1875.19,562.56,1312.63
TW,2023-05-08,4.07,1.22,2.85
AE,2023-05-08,245.07,73.52,171.55
GB,2023-05-08,6994.65,2098.39,4896.25
US,2023-05-08,38995.14,11698.54,27296.6
AU,2023-05-09,1205.62,361.69,843.93
AT,2023-05-09,198.97,59.69,139.28
BH,2023-05-09,21.81,6.54,15.27
BE,2023-05-09,846.52,253.96,592.57
CA,2023-05-09,1218.77,365.63,853.14
HR,2023-05-09,4.99,1.5,3.5
DK,2023-05-09,593.43,178.03,415.4
FI,2023-05-09,257.17,77.15,180.02
FR,2023-05-09,2254.88,676.46,1578.42
DE,2023-05-09,2939.24,881.77,2057.47
GR,2023-05-09,238.41,71.52,166.89
HK,2023-05-09,1.12,0.34,0.78
IE,2023-05-09,364.91,109.47,255.44
IL,2023-05-09,60.14,18.04,42.1
IT,2023-05-09,1580.52,474.16,1106.36
JP,2023-05-09,32.82,9.85,22.97
KR,2023-05-09,1.12,0.34,0.78
KW,2023-05-09,42.1,12.63,29.47
LU,2023-05-09,39.85,11.96,27.9
NL,2023-05-09,1232.12,369.64,862.49
NZ,2023-05-09,134.75,40.43,94.33
NO,2023-05-09,755.7,226.71,528.99
PT,2023-05-09,352.06,105.62,246.44
QA,2023-05-09,75.63,22.69,52.94
ZA,2023-05-09,415.67,124.7,290.97
ES,2023-05-09,1260.36,378.11,882.25
SE,2023-05-09,3721.95,1116.59,2605.37
CH,2023-05-09,1895.48,568.64,1326.84
TW,2023-05-09,3.67,1.1,2.57
AE,2023-05-09,217.31,65.19,152.12
GB,2023-05-09,4870.7,1461.21,3409.49
US,2023-05-09,34978.3,10493.49,24484.81
AD,2023-05-10,0,0,0
AR,2023-05-10,0,0,0
AU,2023-05-10,1437.86,431.36,1006.5
AT,2023-05-10,186.07,55.82,130.25
BH,2023-05-10,33.62,10.09,23.53
BE,2023-05-10,764.09,229.23,534.87
BR,2023-05-10,0.2,0.06,0.14
BG,2023-05-10,0,0,0
CA,2023-05-10,1571.21,471.36,1099.84
CL,2023-05-10,0.41,0.12,0.29
CN,2023-05-10,0,0,0
CR,2023-05-10,0.1,0.03,0.07
HR,2023-05-10,1.94,0.58,1.36
CZ,2023-05-10,0.1,0.03,0.07
DK,2023-05-10,539.71,161.91,377.8
DO,2023-05-10,0.2,0.06,0.14
FI,2023-05-10,216.01,64.8,151.2
FR,2023-05-10,2291.98,687.59,1604.38
GE,2023-05-10,0,0,0
DE,2023-05-10,2915.47,874.64,2040.83
GR,2023-05-10,182.19,54.66,127.53
GL,2023-05-10,0,0,0
HK,2023-05-10,0.41,0.12,0.29
IN,2023-05-10,0,0,0
ID,2023-05-10,0.1,0.03,0.07
IE,2023-05-10,320.74,96.22,224.52
IL,2023-05-10,47.1,14.13,32.97
IT,2023-05-10,1647.23,494.17,1153.06
JP,2023-05-10,70.5,21.15,49.35
KR,2023-05-10,1.33,0.4,0.93
KW,2023-05-10,41.69,12.51,29.18
LU,2023-05-10,23.4,7.02,16.38
MY,2023-05-10,0,0,0
MX,2023-05-10,1.63,0.49,1.14
MC,2023-05-10,0.2,0.06,0.14
MA,2023-05-10,0.1,0.03,0.07
NL,2023-05-10,1092.6,327.78,764.82
NZ,2023-05-10,113.93,34.18,79.75
NO,2023-05-10,597.24,179.17,418.07
PH,2023-05-10,0.31,0.09,0.21
PL,2023-05-10,0.1,0.03,0.07
PT,2023-05-10,323.29,96.99,226.31
QA,2023-05-10,80.41,24.12,56.29
RO,2023-05-10,0.1,0.03,0.07
SG,2023-05-10,0,0,0
ZA,2023-05-10,474.01,142.2,331.81
ES,2023-05-10,1240.76,372.23,868.53
SE,2023-05-10,3381.31,1014.39,2366.92
CH,2023-05-10,1999.44,599.83,1399.61
TW,2023-05-10,5.11,1.53,3.58
TH,2023-05-10,0.92,0.28,0.64
AE,2023-05-10,232.97,69.89,163.08
GB,2023-05-10,4082.15,1224.65,2857.51
US,2023-05-10,28939.03,8681.71,20257.32
ZW,2023-05-10,0,0,0
AU,2023-05-11,1308.19,392.46,915.73
AT,2023-05-11,197.88,59.36,138.52
BH,2023-05-11,39.78,11.93,27.85
BE,2023-05-11,609.04,182.71,426.33
CA,2023-05-11,1463.5,439.05,1024.45
HR,2023-05-11,4.13,1.24,2.89
DK,2023-05-11,508.6,152.58,356.02
FI,2023-05-11,234.46,70.34,164.12
FR,2023-05-11,2165.23,649.57,1515.66
DE,2023-05-11,3004.9,901.47,2103.43
GR,2023-05-11,195.4,58.62,136.78
HK,2023-05-11,0.72,0.22,0.51
IE,2023-05-11,282.51,84.75,197.76
IL,2023-05-11,66.55,19.96,46.58
IT,2023-05-11,1698.27,509.48,1188.79
JP,2023-05-11,88.76,26.63,62.13
KR,2023-05-11,1.34,0.4,0.94
KW,2023-05-11,69.23,20.77,48.46
LU,2023-05-11,29.45,8.83,20.61
NL,2023-05-11,978.35,293.51,684.85
NZ,2023-05-11,131.54,39.46,92.08
NO,2023-05-11,555,166.5,388.5
PT,2023-05-11,436.58,130.97,305.61
QA,2023-05-11,87.73,26.32,61.41
