AU,2023-03-20,726.68,218.01,508.68
AT,2023-03-20,20.02,6,14.01
BR,2023-03-20,0,0,0
CA,2023-03-20,597.67,179.3,418.37
DK,2023-03-20,18.67,5.6,13.07
FI,2023-03-20,3.11,0.93,2.18
FR,2023-03-20,345.56,103.67,241.89
DE,2023-03-20,417.63,125.29,292.34
GR,2023-03-20,2.39,0.72,1.67
HK,2023-03-20,76.74,23.02,53.72
ID,2023-03-20,0,0,0
IE,2023-03-20,142.81,42.84,99.96
IT,2023-03-20,0,0,0
NL,2023-03-20,62.74,18.82,43.92
SG,2023-03-20,271.82,81.55,190.27
ES,2023-03-20,4.56,1.37,3.19
SE,2023-03-20,3105.55,931.66,2173.88
AE,2023-03-20,99.15,29.74,69.4
GB,2023-03-20,703.35,211,492.34
US,2023-03-20,3516.85,1055.06,2461.8
AU,2023-03-21,577.28,173.18,404.1
AT,2023-03-21,0.31,0.09,0.22
BR,2023-03-21,0,0,0
CA,2023-03-21,645.41,193.62,451.79
DK,2023-03-21,89.32,26.8,62.53
FI,2023-03-21,9.92,2.98,6.95
FR,2023-03-21,413.42,124.03,289.4
DE,2023-03-21,599.72,179.91,419.8
GR,2023-03-21,0.1,0.03,0.07
HK,2023-03-21,127.06,38.12,88.94
IE,2023-03-21,0,0,0
IM,2023-03-21,0,0,0
IT,2023-03-21,2.27,0.68,1.59
NL,2023-03-21,65.85,19.76,46.1
SG,2023-03-21,180.81,54.24,126.57
ES,2023-03-21,3,0.9,2.1
SE,2023-03-21,2764.11,829.23,1934.88
TW,2023-03-21,0,0,0
AE,2023-03-21,148.15,44.44,103.7
GB,2023-03-21,465.01,139.5,325.51
US,2023-03-21,2880.94,864.28,2016.65
AU,2023-03-22,634.09,190.23,443.86
AT,2023-03-22,1.24,0.37,0.87
CA,2023-03-22,655.82,196.75,459.07
CL,2023-03-22,0,0,0
DK,2023-03-22,152.65,45.8,106.86
FI,2023-03-22,3.3,0.99,2.31
FR,2023-03-22,203.95,61.18,142.76
DE,2023-03-22,264.2,79.26,184.94
GR,2023-03-22,5.77,1.73,4.04
HK,2023-03-22,22.97,6.89,16.08
IE,2023-03-22,9.68,2.9,6.78
IT,2023-03-22,48.21,14.46,33.74
NL,2023-03-22,131.23,39.37,91.86
SG,2023-03-22,118.25,35.47,82.77
ES,2023-03-22,15.24,4.57,10.67
SE,2023-03-22,3241.92,972.57,2269.34
#N/A,2023-03-22,0,0,0
UA,2023-03-22,0,0,0
AE,2023-03-22,184.58,55.37,129.21
GB,2023-03-22,792.09,237.63,554.47
US,2023-03-22,2840.62,852.19,1988.43
AU,2023-03-23,533.88,160.16,373.71
AT,2023-03-23,2.38,0.71,1.66
CA,2023-03-23,472.8,141.84,330.96
DK,2023-03-23,189.53,56.86,132.67
FI,2023-03-23,0,0,0
FR,2023-03-23,534.7,160.41,374.29
DE,2023-03-23,300.53,90.16,210.37
GR,2023-03-23,3.93,1.18,2.75
HK,2023-03-23,50.64,15.19,35.45
IN,2023-03-23,0,0,0
ID,2023-03-23,0,0,0
IE,2023-03-23,14.57,4.37,10.2
IT,2023-03-23,28.52,8.56,19.97
NL,2023-03-23,10.23,3.07,7.16
RO,2023-03-23,0,0,0
SG,2023-03-23,94.77,28.43,66.34
ZA,2023-03-23,0,0,0
ES,2023-03-23,21.08,6.32,14.76
SE,2023-03-23,3422.87,1026.86,2396.01
AE,2023-03-23,247.61,74.28,173.33
GB,2023-03-23,1103.61,331.08,772.53
US,2023-03-23,3402.92,1020.88,2382.05
VN,2023-03-23,0,0,0
AU,2023-03-24,280.27,84.08,196.19
AT,2023-03-24,0,0,0
CA,2023-03-24,94.95,28.49,66.47
DK,2023-03-24,2.45,0.74,1.72
FI,2023-03-24,1.92,0.58,1.34
FR,2023-03-24,250.01,75,175
DE,2023-03-24,255.02,76.5,178.51
HK,2023-03-24,48.17,14.45,33.72
IE,2023-03-24,0,0,0
IT,2023-03-24,0.21,0.06,0.15
NL,2023-03-24,39,11.7,27.3
SG,2023-03-24,57.87,17.36,40.51
ES,2023-03-24,0.53,0.16,0.37
SE,2023-03-24,1157.85,347.36,810.5
AE,2023-03-24,92.93,27.88,65.05
GB,2023-03-24,582.28,174.68,407.6
US,2023-03-24,1745.36,523.61,1221.75
AU,2023-03-25,111.68,33.5,78.18
AT,2023-03-25,0.21,0.06,0.15
CA,2023-03-25,56.59,16.98,39.61
DK,2023-03-25,129.27,38.78,90.49
FI,2023-03-25,0,0,0
FR,2023-03-25,416.68,125,291.67
DE,2023-03-25,917.44,275.23,642.21
GR,2023-03-25,1.71,0.51,1.19
HK,2023-03-25,98.79,29.64,69.15
IE,2023-03-25,25.47,7.64,17.83
IT,2023-03-25,11.19,3.36,7.83
NL,2023-03-25,42.31,12.69,29.62
SG,2023-03-25,13.21,3.96,9.25
ES,2023-03-25,1.07,0.32,0.75
SE,2023-03-25,1602.88,480.86,1122.01
AE,2023-03-25,43.16,12.95,30.21
GB,2023-03-25,671.69,201.51,470.19
US,2023-03-25,1814.73,544.42,1270.31
AU,2023-03-26,93.15,27.94,65.2
AT,2023-03-26,0.31,0.09,0.22
CA,2023-03-26,24.67,7.4,17.27
DK,2023-03-26,121.14,36.34,84.8
FI,2023-03-26,0,0,0
FR,2023-03-26,388.2,116.46,271.74
DE,2023-03-26,653.06,195.92,457.15
GR,2023-03-26,0.1,0.03,0.07
HK,2023-03-26,11.45,3.43,8.01
IE,2023-03-26,31.85,9.55,22.29
IT,2023-03-26,35.7,10.71,24.99
NL,2023-03-26,210.13,63.04,147.09
SG,2023-03-26,52.14,15.64,36.5
ES,2023-03-26,6.76,2.03,4.74
SE,2023-03-26,1928.39,578.52,1349.87
AE,2023-03-26,48.08,14.42,33.66
GB,2023-03-26,602.8,180.84,421.96
US,2023-03-26,1686.21,505.86,1180.34
AU,2023-03-20,1595.03,478.51,1116.52
AT,2023-03-20,265.6,79.68,185.92
BH,2023-03-20,2.9,0.87,2.03
BE,2023-03-20,314.13,94.24,219.89
CA,2023-03-20,1275.92,382.78,893.15
HR,2023-03-20,7.57,2.27,5.3
CZ,2023-03-20,11.82,3.55,8.28
DK,2023-03-20,492.41,147.72,344.68
FI,2023-03-20,18.67,5.6,13.07
FR,2023-03-20,1532.7,459.81,1072.89
DE,2023-03-20,2512.33,753.7,1758.63
GR,2023-03-20,22.3,6.69,15.61
HK,2023-03-20,205.03,61.51,143.52
IE,2023-03-20,188.44,56.53,131.91
IL,2023-03-20,18.25,5.48,12.78
IT,2023-03-20,101.22,30.37,70.85
LU,2023-03-20,34.53,10.36,24.17
MC,2023-03-20,1.87,0.56,1.31
NL,2023-03-20,948.31,284.49,663.82
NZ,2023-03-20,0.1,0.03,0.07
NO,2023-03-20,517.82,155.34,362.47
PT,2023-03-20,63.99,19.2,44.79
QA,2023-03-20,29.66,8.9,20.76
SM,2023-03-20,0.1,0.03,0.07
RS,2023-03-20,3.01,0.9,2.11
SG,2023-03-20,234.59,70.38,164.21
ZA,2023-03-20,66.68,20.01,46.68
ES,2023-03-20,757.49,227.25,530.24
SE,2023-03-20,4728.89,1418.67,3310.22
CH,2023-03-20,971.95,291.59,680.37
AE,2023-03-20,128.18,38.46,89.73
GB,2023-03-20,3223.15,966.95,2256.21
US,2023-03-20,32745.9,9823.77,22922.13
AU,2023-03-21,1240.99,372.3,868.69
AT,2023-03-21,313.97,94.19,219.78
BH,2023-03-21,1.55,0.47,1.09
BE,2023-03-21,249.98,74.99,174.98
CA,2023-03-21,934.47,280.34,654.13
HR,2023-03-21,8.79,2.64,6.15
CZ,2023-03-21,13.75,4.12,9.62
DK,2023-03-21,450.95,135.29,315.67
FI,2023-03-21,45.49,13.65,31.84
FR,2023-03-21,1616.06,484.82,1131.24
DE,2023-03-21,2550.42,765.13,1785.3
GR,2023-03-21,19.64,5.89,13.75
HK,2023-03-21,200.46,60.14,140.32
IE,2023-03-21,124.06,37.22,86.84
IL,2023-03-21,17.26,5.18,12.09
IT,2023-03-21,83.95,25.18,58.76
LU,2023-03-21,26.78,8.03,18.74
MC,2023-03-21,1.34,0.4,0.94
NL,2023-03-21,870.37,261.11,609.26
NZ,2023-03-21,0.1,0.03,0.07
NO,2023-03-21,516.39,154.92,361.47
PT,2023-03-21,58.1,17.43,40.67
QA,2023-03-21,37.11,11.13,25.98
SM,2023-03-21,0.1,0.03,0.07
RS,2023-03-21,3.93,1.18,2.75
SG,2023-03-21,258.04,77.41,180.63
ZA,2023-03-21,91.29,27.39,63.9
ES,2023-03-21,918.24,275.47,642.76
SE,2023-03-21,3932.53,1179.76,2752.77
CH,2023-03-21,1149.09,344.73,804.36
AE,2023-03-21,159.72,47.92,111.81
GB,2023-03-21,2692.57,807.77,1884.8
US,2023-03-21,14427.21,4328.16,10099.05
AU,2023-03-22,1473.35,442.01,1031.35
AT,2023-03-22,334.04,100.21,233.83
BH,2023-03-22,2.16,0.65,1.51
BE,2023-03-22,309.01,92.7,216.31
CA,2023-03-22,1218.22,365.46,852.75
HR,2023-03-22,9.99,3,6.99
CZ,2023-03-22,14.83,4.45,10.38
DK,2023-03-22,581.14,174.34,406.8
FI,2023-03-22,105.06,31.52,73.54
FR,2023-03-22,1896.59,568.98,1327.62
DE,2023-03-22,2823.52,847.06,1976.46
GR,2023-03-22,18.75,5.62,13.12
HK,2023-03-22,205.7,61.71,143.99
IE,2023-03-22,116.7,35.01,81.69
IL,2023-03-22,15.76,4.73,11.03
IT,2023-03-22,88.89,26.67,62.22
LU,2023-03-22,39.97,11.99,27.98
MC,2023-03-22,1.65,0.49,1.15
NL,2023-03-22,794.15,238.25,555.91
NZ,2023-03-22,0.21,0.06,0.14
NO,2023-03-22,645.93,193.78,452.15
PT,2023-03-22,72.31,21.69,50.62
QA,2023-03-22,51.81,15.54,36.27
