AU,2023-04-24,113.9,34.17,79.73
AT,2023-04-24,10.75,3.23,7.53
CA,2023-04-24,216.22,64.87,151.36
DK,2023-04-24,72.21,21.66,50.55
FI,2023-04-24,30.73,9.22,21.51
FR,2023-04-24,619.07,185.72,433.35
DE,2023-04-24,629.82,188.95,440.88
GR,2023-04-24,2.15,0.65,1.51
HK,2023-04-24,5.12,1.54,3.58
IE,2023-04-24,203.11,60.93,142.18
IT,2023-04-24,43.84,13.15,30.69
NL,2023-04-24,309.94,92.98,216.96
NO,2023-04-24,5.84,1.75,4.09
SG,2023-04-24,38.51,11.55,26.96
ES,2023-04-24,37.69,11.31,26.39
SE,2023-04-24,1077.84,323.35,754.49
AE,2023-04-24,19.97,5.99,13.98
GB,2023-04-24,1215.4,364.62,850.78
US,2023-04-24,2322.53,696.76,1625.77
AU,2023-04-25,151.62,45.49,106.14
AT,2023-04-25,11.24,3.37,7.86
CA,2023-04-25,156.78,47.03,109.74
DK,2023-04-25,78.85,23.66,55.2
FI,2023-04-25,67.62,20.29,47.33
FR,2023-04-25,528.98,158.7,370.29
DE,2023-04-25,394.88,118.46,276.42
GR,2023-04-25,1.03,0.31,0.72
HK,2023-04-25,0,0,0
IE,2023-04-25,170.38,51.12,119.27
IT,2023-04-25,124.52,37.35,87.16
NL,2023-04-25,79.99,24,55.99
NO,2023-04-25,8.04,2.41,5.63
SG,2023-04-25,0,0,0
ES,2023-04-25,66.79,20.04,46.76
SE,2023-04-25,1125.58,337.68,787.91
AE,2023-04-25,78.96,23.69,55.27
GB,2023-04-25,1530.36,459.11,1071.25
US,2023-04-25,2368.98,710.7,1658.29
AU,2023-04-26,156.63,46.99,109.64
AT,2023-04-26,0.52,0.15,0.36
CA,2023-04-26,226.18,67.85,158.33
DK,2023-04-26,27.55,8.27,19.29
FI,2023-04-26,1.14,0.34,0.79
FR,2023-04-26,620.34,186.1,434.24
DE,2023-04-26,400.77,120.23,280.54
GR,2023-04-26,0,0,0
HK,2023-04-26,0,0,0
IE,2023-04-26,225.25,67.58,157.68
IT,2023-04-26,39,11.7,27.3
NL,2023-04-26,9.6,2.88,6.72
NO,2023-04-26,7.64,2.29,5.34
SG,2023-04-26,14.45,4.33,10.11
ES,2023-04-26,5.78,1.73,4.04
SE,2023-04-26,1431.88,429.57,1002.32
AE,2023-04-26,26.72,8.02,18.71
GB,2023-04-26,1097.26,329.18,768.08
US,2023-04-26,2170.89,651.27,1519.62
AU,2023-04-27,98.38,29.51,68.86
AT,2023-04-27,0.1,0.03,0.07
CA,2023-04-27,227.52,68.26,159.26
DK,2023-04-27,192.84,57.85,134.99
FI,2023-04-27,0.41,0.12,0.29
FR,2023-04-27,606.41,181.92,424.49
DE,2023-04-27,637.07,191.12,445.95
GR,2023-04-27,0.72,0.22,0.5
HK,2023-04-27,6.17,1.85,4.32
IE,2023-04-27,173.39,52.02,121.37
IT,2023-04-27,201.79,60.54,141.25
NL,2023-04-27,161.45,48.44,113.02
NO,2023-04-27,7.92,2.38,5.55
SG,2023-04-27,4.42,1.33,3.1
ES,2023-04-27,39.51,11.85,27.66
SE,2023-04-27,1196.45,358.94,837.52
AE,2023-04-27,16.67,5,11.67
GB,2023-04-27,1141.91,342.57,799.34
US,2023-04-27,2596.45,778.93,1817.51
AU,2023-04-28,226.29,67.89,158.41
AT,2023-04-28,0.21,0.06,0.14
CA,2023-04-28,163.08,48.92,114.15
DK,2023-04-28,88.88,26.66,62.21
FI,2023-04-28,4.41,1.32,3.09
FR,2023-04-28,442.94,132.88,310.06
DE,2023-04-28,335.08,100.52,234.56
GR,2023-04-28,0,0,0
HK,2023-04-28,4.31,1.29,3.02
IE,2023-04-28,146.96,44.09,102.87
IT,2023-04-28,58.6,17.58,41.02
NL,2023-04-28,51.11,15.33,35.78
NO,2023-04-28,9.13,2.74,6.39
SG,2023-04-28,0,0,0
ES,2023-04-28,33.76,10.13,23.64
SE,2023-04-28,1133.94,340.18,793.76
AE,2023-04-28,24.63,7.39,17.24
GB,2023-04-28,871.72,261.52,610.21
US,2023-04-28,2369.17,710.75,1658.42
AU,2023-04-29,175.8,52.74,123.06
AT,2023-04-29,0.62,0.18,0.43
CA,2023-04-29,222.81,66.84,155.96
DK,2023-04-29,162.87,48.86,114.01
FI,2023-04-29,0,0,0
FR,2023-04-29,404.05,121.21,282.83
DE,2023-04-29,417.59,125.28,292.32
GR,2023-04-29,0.1,0.03,0.07
HK,2023-04-29,0,0,0
IE,2023-04-29,146.96,44.09,102.87
IT,2023-04-29,27.09,8.13,18.97
NL,2023-04-29,148.4,44.52,103.88
NO,2023-04-29,12.62,3.79,8.84
SG,2023-04-29,0,0,0
ES,2023-04-29,0.92,0.28,0.65
SE,2023-04-29,1594.74,478.42,1116.32
AE,2023-04-29,58.4,17.52,40.88
GB,2023-04-29,592.78,177.83,414.95
US,2023-04-29,4077.72,1223.32,2854.4
AU,2023-04-30,127.44,38.23,89.21
AT,2023-04-30,0,0,0
CA,2023-04-30,189.31,56.79,132.52
DK,2023-04-30,157.2,47.16,110.04
FI,2023-04-30,10.88,3.26,7.61
FR,2023-04-30,414.34,124.3,290.03
DE,2023-04-30,405.61,121.68,283.93
GR,2023-04-30,0.41,0.12,0.29
HK,2023-04-30,5.13,1.54,3.59
IE,2023-04-30,208.6,62.58,146.02
IT,2023-04-30,16.21,4.86,11.35
NL,2023-04-30,39.5,11.85,27.65
NO,2023-04-30,20.93,6.28,14.65
SG,2023-04-30,5.54,1.66,3.88
ES,2023-04-30,21.75,6.53,15.23
SE,2023-04-30,952.01,285.6,666.41
AE,2023-04-30,196.8,59.04,137.76
GB,2023-04-30,1967.53,590.26,1377.27
US,2023-04-30,1633.02,489.91,1143.12
AU,2023-04-24,915.08,274.52,640.56
AT,2023-04-24,324.9,97.47,227.43
BH,2023-04-24,141.04,42.31,98.73
BE,2023-04-24,536.41,160.92,375.49
CA,2023-04-24,762.26,228.68,533.58
HR,2023-04-24,43.12,12.94,30.19
DK,2023-04-24,523.71,157.11,366.6
FI,2023-04-24,153.95,46.18,107.76
FR,2023-04-24,1170.43,351.13,819.3
DE,2023-04-24,2355.92,706.78,1649.15
GR,2023-04-24,266.31,79.89,186.42
HK,2023-04-24,6.66,2,4.66
IE,2023-04-24,207.72,62.32,145.41
IL,2023-04-24,145.14,43.54,101.6
IT,2023-04-24,1105.39,331.62,773.77
JP,2023-04-24,125.47,37.64,87.83
KR,2023-04-24,4.81,1.44,3.37
KW,2023-04-24,113.59,34.08,79.51
LU,2023-04-24,31.96,9.59,22.37
NL,2023-04-24,1406.22,421.87,984.35
NZ,2023-04-24,68.42,20.53,47.89
NO,2023-04-24,622.65,186.8,435.86
PT,2023-04-24,361.98,108.59,253.38
QA,2023-04-24,87.06,26.12,60.94
ZA,2023-04-24,182.73,54.82,127.91
ES,2023-04-24,813.17,243.95,569.22
SE,2023-04-24,2799.13,839.74,1959.39
CH,2023-04-24,1062.48,318.74,743.73
TW,2023-04-24,60.94,18.28,42.66
AE,2023-04-24,271.64,81.49,190.15
GB,2023-04-24,3553.7,1066.11,2487.59
US,2023-04-24,10970.96,3291.29,7679.67
AU,2023-04-25,1671.06,501.32,1169.74
AT,2023-04-25,289.02,86.71,202.32
BH,2023-04-25,72.67,21.8,50.87
BE,2023-04-25,424.36,127.31,297.05
CA,2023-04-25,781.42,234.42,546.99
HR,2023-04-25,18.24,5.47,12.77
DK,2023-04-25,462.91,138.87,324.04
FI,2023-04-25,148.02,44.4,103.61
FR,2023-04-25,950.77,285.23,665.54
DE,2023-04-25,1741.46,522.44,1219.02
GR,2023-04-25,236.76,71.03,165.74
HK,2023-04-25,2.37,0.71,1.66
IE,2023-04-25,182.55,54.76,127.78
IL,2023-04-25,173.48,52.04,121.43
IT,2023-04-25,1458.11,437.43,1020.67
JP,2023-04-25,92.87,27.86,65.01
KR,2023-04-25,3.71,1.11,2.6
KW,2023-04-25,165.23,49.57,115.66
LU,2023-04-25,28.76,8.63,20.13
NL,2023-04-25,1034.05,310.22,723.84
NZ,2023-04-25,141.73,42.52,99.21
NO,2023-04-25,594.44,178.33,416.11
PT,2023-04-25,273.46,82.04,191.42
QA,2023-04-25,76.69,23.01,53.68
ZA,2023-04-25,69.99,21,48.99
ES,2023-04-25,748.64,224.59,524.05
SE,2023-04-25,3132.26,939.68,2192.58
CH,2023-04-25,816.87,245.06,571.81
TW,2023-04-25,23.4,7.02,16.38
AE,2023-04-25,242.33,72.7,169.63
GB,2023-04-25,3094.64,928.39,2166.25
US,2023-04-25,16555.06,4966.52,11588.54
AU,2023-04-26,1059.6,317.88,741.72
AT,2023-04-26,260.33,78.1,182.23
BH,2023-04-26,47.88,14.36,33.51
BE,2023-04-26,408.92,122.68,286.24
CA,2023-04-26,719.91,215.97,503.94
HR,2023-04-26,10.94,3.28,7.66
DK,2023-04-26,327.09,98.13,228.97
FI,2023-04-26,149.41,44.82,104.59
FR,2023-04-26,1366.57,409.97,956.6
DE,2023-04-26,2006.31,601.89,1404.42
GR,2023-04-26,248.98,74.69,174.29
HK,2023-04-26,0.93,0.28,0.65
IE,2023-04-26,173.87,52.16,121.71
IL,2023-04-26,106.49,31.95,74.54
IT,2023-04-26,897.18,269.16,628.03
JP,2023-04-26,46.23,13.87,32.36
KR,2023-04-26,1.14,0.34,0.79
KW,2023-04-26,118.15,35.44,82.7
LU,2023-04-26,21.88,6.56,15.31
NL,2023-04-26,745.3,223.59,521.71
NZ,2023-04-26,74.81,22.44,52.37
NO,2023-04-26,410.26,123.08,287.18
PT,2023-04-26,265.91,79.77,186.13
QA,2023-04-26,97.82,29.35,68.47
ZA,2023-04-26,38.38,11.52,26.87
ES,2023-04-26,652.43,195.73,456.7
SE,2023-04-26,3668.4,1100.52,2567.88
CH,2023-04-26,765.21,229.56,535.65
TW,2023-04-26,10.42,3.13,7.3
AE,2023-04-26,306.46,91.94,214.52
GB,2023-04-26,3256.8,977.04,2279.76
US,2023-04-26,16691.15,5007.34,11683.8
AU,2023-04-27,778.26,233.48,544.78
AT,2023-04-27,189.96,56.99,132.97
BH,2023-04-27,12.35,3.7,8.64
BE,2023-04-27,354.71,106.41,248.29
CA,2023-04-27,661.97,198.59,463.38
DK,2023-04-27,277.12,83.14,193.98
FI,2023-04-27,143.55,43.06,100.48
FR,2023-04-27,919.95,275.99,643.97
DE,2023-04-27,1261.69,378.51,883.19
GR,2023-04-27,189.75,56.93,132.83
IE,2023-04-27,188.21,56.46,131.75
IL,2023-04-27,59.27,17.78,41.49
IT,2023-04-27,682.76,204.83,477.93
KW,2023-04-27,91.27,27.38,63.89
LU,2023-04-27,23.05,6.92,16.14
NL,2023-04-27,859.03,257.71,601.32
NZ,2023-04-27,70.59,21.18,49.41
NO,2023-04-27,433.94,130.18,303.76
PT,2023-04-27,211.16,63.35,147.81
QA,2023-04-27,66.06,19.82,46.24
ES,2023-04-27,599.51,179.85,419.66
SE,2023-04-27,2762.53,828.76,1933.77
CH,2023-04-27,935.8,280.74,655.06
AE,2023-04-27,224.33,67.3,157.03
GB,2023-04-27,2227.44,668.23,1559.21
US,2023-04-27,17520.78,5256.23,12264.55
AU,2023-04-28,1083.96,325.19,758.77
AT,2023-04-28,204.85,61.45,143.39
BH,2023-04-28,10.67,3.2,7.47
BE,2023-04-28,569.59,170.88,398.71
CA,2023-04-28,883.01,264.9,618.11
DK,2023-04-28,325.84,97.75,228.09
FI,2023-04-28,170.77,51.23,119.54
FR,2023-04-28,1202.18,360.66,841.53
DE,2023-04-28,1737.7,521.31,1216.39
GR,2023-04-28,152.09,45.63,106.47
IE,2023-04-28,232.35,69.7,162.64
IL,2023-04-28,85.39,25.62,59.77
IT,2023-04-28,940.69,282.21,658.48
KW,2023-04-28,106.63,31.99,74.64
LU,2023-04-28,22.58,6.77,15.8
NL,2023-04-28,1395.13,418.54,976.59
NZ,2023-04-28,113.2,33.96,79.24
NO,2023-04-28,537.15,161.15,376.01
PT,2023-04-28,205.67,61.7,143.97
QA,2023-04-28,74.61,22.38,52.23
ES,2023-04-28,769.4,230.82,538.58
SE,2023-04-28,3363.02,1008.91,2354.11
CH,2023-04-28,1355.82,406.75,949.07
AE,2023-04-28,226.29,67.89,158.41
GB,2023-04-28,3341.36,1002.41,2338.95
US,2023-04-28,21225.83,6367.75,14858.08
AU,2023-04-29,1367.52,410.26,957.26
AT,2023-04-29,216.55,64.96,151.58
BH,2023-04-29,10.67,3.2,7.47
BE,2023-04-29,509.34,152.8,356.54
CA,2023-04-29,898.1,269.43,628.67
DK,2023-04-29,516.73,155.02,361.71
FI,2023-04-29,208.13,62.44,145.69
FR,2023-04-29,1046.09,313.83,732.26
DE,2023-04-29,1995.7,598.71,1396.99
GR,2023-04-29,126.64,37.99,88.65
IE,2023-04-29,242.3,72.69,169.61
IL,2023-04-29,100.99,30.3,70.69
IT,2023-04-29,837.75,251.33,586.43
KW,2023-04-29,98.11,29.43,68.68
LU,2023-04-29,29.97,8.99,20.98
NL,2023-04-29,1050.71,315.21,735.49
NZ,2023-04-29,132.7,39.81,92.89
NO,2023-04-29,671.6,201.48,470.12
PT,2023-04-29,170.57,51.17,119.4
QA,2023-04-29,56.24,16.87,39.37
ES,2023-04-29,688.84,206.65,482.19
SE,2023-04-29,3400.68,1020.2,2380.48
CH,2023-04-29,1501.35,450.4,1050.94
AE,2023-04-29,260.47,78.14,182.33
GB,2023-04-29,3668.23,1100.47,2567.76
US,2023-04-29,22602.48,6780.74,15821.74
AU,2023-04-30,1518.92,455.68,1063.25
AT,2023-04-30,361.08,108.32,252.76
BH,2023-04-30,9.54,2.86,6.68
BE,2023-04-30,546.6,163.98,382.62
CA,2023-04-30,1389.33,416.8,972.53
