AU,2022-12-11,22505.24,9002.1,13503.14
AT,2022-12-11,524.1,209.64,314.46
BG,2022-12-11,1582.76,633.11,949.66
CA,2022-12-11,5125.78,2050.31,3075.47
DK,2022-12-11,2722.59,1089.04,1633.55
FI,2022-12-11,2495.69,998.28,1497.41
FR,2022-12-11,21603.72,8641.49,12962.23
DE,2022-12-11,20081.88,8032.75,12049.13
GR,2022-12-11,1290.24,516.1,774.15
HK,2022-12-11,1189.72,475.89,713.83
IR,2022-12-11,2303.88,921.55,1382.33
IT,2022-12-11,1596.94,638.78,958.17
NL,2022-12-11,3164.86,1265.94,1898.92
SG,2022-12-11,573.54,229.42,344.12
ES,2022-12-11,4875.86,1950.34,2925.52
SE,2022-12-11,98086.28,39234.51,58851.77
CH,2022-12-11,4897.04,1958.82,2938.23
UA,2022-12-11,2764.71,1105.88,1658.82
GB,2022-12-11,51830.09,20732.03,31098.05
US,2022-12-11,89621.26,35848.5,53772.76
NO,2022-12-11,3034.86,1213.94,1820.92
PT,2022-12-11,492.38,196.95,295.43
CR,2022-12-11,175.77,70.31,105.46
BH,2022-12-11,154.17,61.67,92.5
QT,2022-12-11,124.1,49.64,74.46
SA,2022-12-11,98.06,39.22,58.84
