US,"Nov 7, 2022",11996.55661,3389.15,8607.406608
US,"Nov 10, 2022",11526.55139,3869.522254,7657.029133
US,"Nov 11, 2022",10549.2839,3843.202997,6706.0809
US,"Nov 9, 2022",10409.00282,2706.348554,7702.654265
US,"Nov 8, 2022",10172.35744,2345.45854,7826.8989
US,"Nov 13, 2022",9698.770666,4783.249688,4915.520978
GB,"Nov 10, 2022",9468.996481,4210.672856,5258.323625
SE,"Nov 13, 2022",9098.909793,5473.041499,3625.868294
US,"Nov 12, 2022",8443.895406,3968.381988,4475.513418
SE,"Nov 12, 2022",8252.22471,5020.025671,3232.199039
GB,"Nov 7, 2022",8141.619862,2382.209293,5759.410569
GB,"Nov 8, 2022",7723.488325,2349.727525,5373.7608
SE,"Nov 11, 2022",7658.405686,3668.932186,3989.4735
SE,"Nov 10, 2022",7533.732549,3559.049454,3974.683095
GB,"Nov 9, 2022",7492.414251,2239.433481,5252.98077
SE,"Nov 8, 2022",7151.971882,3087.850582,4064.1213
GB,"Nov 11, 2022",7028.049351,2273.821251,4754.2281
SE,"Nov 7, 2022",6946.115342,3579.871436,3366.243906
GB,"Nov 12, 2022",6711.47415,2978.448311,3733.025839
GB,"Nov 13, 2022",6590.827278,2327.509006,4263.318272
SE,"Nov 9, 2022",6534.139173,2533.959967,4000.179206
AU,"Nov 7, 2022",3781.610173,1172.314226,2609.295947
DE,"Nov 10, 2022",3028.953059,1833.619258,1195.333801
AU,"Nov 8, 2022",2384.687479,697.735279,1686.9522
DE,"Nov 11, 2022",2377.530975,1408.761075,968.7699
DE,"Nov 9, 2022",2283.196643,1055.38725,1227.809393
DE,"Nov 13, 2022",2190.699816,1279.113324,911.5864923
DE,"Nov 8, 2022",2151.90105,846.77565,1305.1254
AU,"Nov 12, 2022",2066.152406,1351.739313,714.4130926
DE,"Nov 7, 2022",2008.867959,910.054776,1098.813183
AU,"Nov 10, 2022",1978.830884,1368.391442,610.4394419
FR,"Nov 10, 2022",1806.819543,935.864278,870.9552654
DE,"Nov 12, 2022",1805.037065,1040.2,764.8370649
FR,"Nov 7, 2022",1678.363432,472.971985,1205.391447
AU,"Nov 13, 2022",1619.120481,922.329312,696.7911692
FR,"Nov 12, 2022",1598.811181,877.90242,720.9087614
AU,"Nov 9, 2022",1548.847496,969.403373,579.4441229
FR,"Nov 13, 2022",1544.508263,746.099418,798.408845
FR,"Nov 11, 2022",1400.193514,458.948614,941.2449
AU,"Nov 11, 2022",1373.961457,739.785457,634.176
FR,"Nov 9, 2022",1323.865254,458.387354,865.4779005
FR,"Nov 8, 2022",1289.031009,412.084509,876.9465
AE,"Nov 13, 2022",680.2092146,379.76,300.4492146
CA,"Nov 12, 2022",678.7048009,371.977277,306.7275239
AE,"Nov 11, 2022",662.3899,365.23,297.1599
CA,"Nov 13, 2022",631.3762668,408.103629,223.2726378
AE,"Nov 9, 2022",629.5795299,359.62,269.9595298
CA,"Nov 11, 2022",623.31024,289.48704,333.8232
NL,"Nov 11, 2022",615.94994,439.90004,176.0499
CH,"Nov 9, 2022",579.0903859,364.51,214.5803859
AE,"Nov 12, 2022",577.0469533,282.43,294.6169533
AE,"Nov 8, 2022",549.4541,236.66,312.7941
CA,"Nov 10, 2022",531.4304674,286.55,244.8804674
CA,"Nov 9, 2022",511.8693233,264.70002,247.1693033
CH,"Nov 13, 2022",504.4118825,200.88,303.5318825
CH,"Nov 7, 2022",495.0224904,301.904426,193.1180644
CA,"Nov 7, 2022",488.3458342,232.58,255.7658342
NL,"Nov 13, 2022",463.3695317,213.343816,250.0257157
AE,"Nov 10, 2022",448.5702564,203.91,244.6602564
AE,"Nov 7, 2022",437.2621737,142.08,295.1821737
NL,"Nov 10, 2022",425.628239,261.236806,164.391433
CH,"Nov 8, 2022",412.962051,162.264351,250.6977
CA,"Nov 8, 2022",397.134644,147.317744,249.8169
NL,"Nov 9, 2022",382.760564,224.33,158.430564
NL,"Nov 8, 2022",343.099707,197.987907,145.1118
NL,"Nov 12, 2022",340.8358631,161.379348,179.4565151
IE,"Nov 13, 2022",318.3579075,208.593206,109.7647015
IE,"Nov 11, 2022",301.778361,213.588261,88.1901
HK,"Nov 7, 2022",288.5,288.5,0
CH,"Nov 12, 2022",285.1342774,85.31,199.8242774
CH,"Nov 11, 2022",284.7038,38.3,246.4038
CH,"Nov 10, 2022",279.8103533,96.15,183.6603533
NL,"Nov 7, 2022",258.2708278,114.368135,143.9026928
DK,"Nov 13, 2022",220.5341351,30.29,190.2441351
IE,"Nov 12, 2022",211.2540298,113.048375,98.20565478
DK,"Nov 7, 2022",208.1319735,86.69,121.4419735
DK,"Nov 9, 2022",202.9514576,77.33,125.6214576
DK,"Nov 12, 2022",200.5445032,23.4,177.1445032
DK,"Nov 11, 2022",189.957,61.14,128.817
IE,"Nov 8, 2022",187.798445,137.702945,50.0955
DK,"Nov 10, 2022",186.5151083,18.38,168.1351083
IE,"Nov 10, 2022",157.7912413,78.072962,79.71827934
DK,"Nov 8, 2022",132.8318,20.75,112.0818
IE,"Nov 7, 2022",115.5789377,62.51,53.06893767
FI,"Nov 13, 2022",102.9412171,8.81,94.13121711
FI,"Nov 12, 2022",101.9966107,2.69,99.30661074
IE,"Nov 9, 2022",87.0908557,18.940387,68.1504687
FI,"Nov 9, 2022",67.34049991,10.42,56.92049991
FI,"Nov 8, 2022",62.8352,2.06,60.7752
FI,"Nov 11, 2022",62.6728,4.54,58.1328
FI,"Nov 10, 2022",53.27049845,1.85,51.42049845
FI,"Nov 7, 2022",51.72619363,1.63,50.09619363
SG,"Nov 8, 2022",null,423.06,null
SG,"Nov 9, 2022",null,175.9,null
SG,"Nov 10, 2022",null,314.41,null
SG,"Nov 11, 2022",null,229.98,null
SG,"Nov 12, 2022",null,162.04,null
SG,"Nov 13, 2022",null,273.12,null
ES,"Nov 7, 2022",null,284.735038,null
ES,"Nov 8, 2022",null,102.13,null
ES,"Nov 9, 2022",null,277.965599,null
ES,"Nov 10, 2022",null,122.24,null
ES,"Nov 11, 2022",null,63.618442,null
ES,"Nov 12, 2022",null,37.909645,null
ES,"Nov 13, 2022",null,123.88007,null
SG,"Nov 7, 2022",null,460.7,null
IT,"Nov 13, 2022",null,93.309801,null
IT,"Nov 12, 2022",null,72.717505,null
IT,"Nov 11, 2022",null,54.105523,null
IT,"Nov 10, 2022",null,186.508686,null
IT,"Nov 9, 2022",null,127.904777,null
IT,"Nov 8, 2022",null,193.302411,null
IT,"Nov 7, 2022",null,54.636985,null
HK,"Nov 13, 2022",null,173.74,null
HK,"Nov 12, 2022",null,225.32,null
HK,"Nov 11, 2022",null,194.03,null
HK,"Nov 10, 2022",null,218.39,null
HK,"Nov 9, 2022",null,224.02,null
HK,"Nov 8, 2022",null,169.29,null
GR,"Nov 13, 2022",null,101.08674,null
GR,"Nov 12, 2022",null,125.804033,null
GR,"Nov 11, 2022",null,119.477666,null
GR,"Nov 10, 2022",null,90.313529,null
GR,"Nov 9, 2022",null,74.094425,null
GR,"Nov 8, 2022",null,51.03851,null
GR,"Nov 7, 2022",null,51.732432,null
BE,"Nov 13, 2022",null,188.89,null
BE,"Nov 12, 2022",null,55.16,null
BE,"Nov 11, 2022",null,84.257893,null
BE,"Nov 10, 2022",null,50.481451,null
BE,"Nov 9, 2022",null,426.74,null
BE,"Nov 8, 2022",null,144.163604,null
BE,"Nov 7, 2022",null,54.26,null
AT,"Nov 13, 2022",null,37.600986,null
AT,"Nov 12, 2022",null,4.94,null
AT,"Nov 11, 2022",null,14.67,null
AT,"Nov 10, 2022",null,28.83,null
AT,"Nov 9, 2022",null,242.921364,null
AT,"Nov 8, 2022",null,144.05,null
AT,"Nov 7, 2022",null,83.9,null
