AU,2023-08-21,91.12,27.34,63.79
AT,2023-08-21,11.72,3.52,8.20
BE,2023-08-21,2.52,0.76,1.76
CA,2023-08-21,61.66,18.50,43.16
HR,2023-08-21,14.35,4.30,10.04
DK,2023-08-21,27.49,8.25,19.24
FI,2023-08-21,78.09,23.43,54.66
FR,2023-08-21,365.59,109.68,255.92
DE,2023-08-21,211.38,63.41,147.97
GR,2023-08-21,32.86,9.86,23.00
HK,2023-08-21,147.97,44.39,103.58
IE,2023-08-21,2.85,0.85,1.99
IT,2023-08-21,43.15,12.95,30.21
LU,2023-08-21,0.88,0.26,0.61
NL,2023-08-21,14.46,4.34,10.12
NZ,2023-08-21,4.16,1.25,2.91
NO,2023-08-21,0.77,0.23,0.54
PT,2023-08-21,18.51,5.55,12.96
SG,2023-08-21,103.17,30.95,72.22
ES,2023-08-21,43.48,13.04,30.44
SE,2023-08-21,681.25,204.37,476.87
CH,2023-08-21,1.20,0.36,0.84
AE,2023-08-21,154.43,46.33,108.10
GB,2023-08-21,1060.97,318.29,742.68
US,2023-08-21,1404.11,421.23,982.88
AU,2023-08-22,354.95,106.48,248.46
AT,2023-08-22,1.42,0.43,0.99
BE,2023-08-22,3.61,1.08,2.53
CA,2023-08-22,167.58,50.27,117.31
HR,2023-08-22,26.45,7.94,18.52
DK,2023-08-22,44.27,13.28,30.99
FI,2023-08-22,1.31,0.39,0.92
FR,2023-08-22,496.51,148.95,347.56
DE,2023-08-22,574.56,172.37,402.20
GR,2023-08-22,42.63,12.79,29.84
HK,2023-08-22,47.33,14.20,33.13
IE,2023-08-22,128.56,38.57,89.99
IT,2023-08-22,103.96,31.19,72.77
LU,2023-08-22,1.86,0.56,1.30
NL,2023-08-22,9.40,2.82,6.58
NZ,2023-08-22,3.28,0.98,2.30
NO,2023-08-22,1.31,0.39,0.92
PT,2023-08-22,28.97,8.69,20.28
SG,2023-08-22,77.83,23.35,54.48
ES,2023-08-22,110.30,33.09,77.21
SE,2023-08-22,775.49,232.65,542.84
CH,2023-08-22,3.06,0.92,2.14
AE,2023-08-22,298.65,89.60,209.06
GB,2023-08-22,844.58,253.37,591.20
US,2023-08-22,1607.82,482.35,1125.47
AU,2023-08-23,314.34,94.30,220.03
AT,2023-08-23,0.76,0.23,0.53
BE,2023-08-23,2.07,0.62,1.45
CA,2023-08-23,186.64,55.99,130.65
HR,2023-08-23,32.31,9.69,22.61
DK,2023-08-23,89.17,26.75,62.42
FI,2023-08-23,43.44,13.03,30.41
FR,2023-08-23,166.44,49.93,116.51
DE,2023-08-23,887.01,266.10,620.91
GR,2023-08-23,28.70,8.61,20.09
HK,2023-08-23,81.75,24.52,57.22
IE,2023-08-23,9.06,2.72,6.34
IT,2023-08-23,108.27,32.48,75.79
LU,2023-08-23,1.75,0.52,1.22
NL,2023-08-23,152.91,45.87,107.04
NZ,2023-08-23,2.40,0.72,1.68
NO,2023-08-23,0.87,0.26,0.61
PT,2023-08-23,35.36,10.61,24.75
SG,2023-08-23,76.29,22.89,53.40
ES,2023-08-23,114.38,34.31,80.07
SE,2023-08-23,1038.72,311.62,727.11
CH,2023-08-23,2.40,0.72,1.68
AE,2023-08-23,173.21,51.96,121.25
GB,2023-08-23,1309.95,392.98,916.96
US,2023-08-23,2159.42,647.82,1511.59
AU,2023-08-24,56.79,17.04,39.75
AT,2023-08-24,14.20,4.26,9.94
BE,2023-08-24,2.42,0.73,1.69
CA,2023-08-24,59.43,17.83,41.60
HR,2023-08-24,36.65,10.99,25.65
DK,2023-08-24,107.08,32.13,74.96
FI,2023-08-24,43.25,12.98,30.28
FR,2023-08-24,168.06,50.42,117.64
DE,2023-08-24,411.83,123.55,288.28
GR,2023-08-24,24.54,7.36,17.18
HK,2023-08-24,117.21,35.16,82.05
IE,2023-08-24,1.76,0.53,1.23
IT,2023-08-24,169.71,50.91,118.79
LU,2023-08-24,2.53,0.76,1.77
NL,2023-08-24,442.65,132.79,309.85
NZ,2023-08-24,1.10,0.33,0.77
NO,2023-08-24,0.11,0.03,0.08
OM,2023-08-24,0.00,0.00,0.00
PT,2023-08-24,37.09,11.13,25.96
SG,2023-08-24,59.87,17.96,41.91
ES,2023-08-24,52.83,15.85,36.98
SE,2023-08-24,1118.17,335.45,782.72
CH,2023-08-24,0.88,0.26,0.62
AE,2023-08-24,86.83,26.05,60.78
GB,2023-08-24,872.19,261.66,610.54
US,2023-08-24,2359.38,707.81,1651.57
AU,2023-08-25,57.25,17.18,40.08
AT,2023-08-25,31.28,9.38,21.90
BE,2023-08-25,3.98,1.19,2.79
CA,2023-08-25,124.34,37.30,87.04
HR,2023-08-25,37.47,11.24,26.23
DK,2023-08-25,92.40,27.72,64.68
FI,2023-08-25,7.18,2.16,5.03
FR,2023-08-25,144.90,43.47,101.43
DE,2023-08-25,271.90,81.57,190.33
GR,2023-08-25,36.69,11.01,25.69
HK,2023-08-25,87.76,26.33,61.43
IE,2023-08-25,87.21,26.16,61.04
IT,2023-08-25,74.83,22.45,52.38
LU,2023-08-25,2.65,0.80,1.86
NL,2023-08-25,71.95,21.59,50.37
NZ,2023-08-25,1.55,0.46,1.08
NO,2023-08-25,0.99,0.30,0.70
PT,2023-08-25,39.68,11.90,27.78
SG,2023-08-25,65.43,19.63,45.80
ES,2023-08-25,88.53,26.56,61.97
SE,2023-08-25,1384.23,415.27,968.96
CH,2023-08-25,3.87,1.16,2.71
AE,2023-08-25,64.22,19.26,44.95
GB,2023-08-25,1224.97,367.49,857.48
US,2023-08-25,1796.94,539.08,1257.86
AU,2023-08-26,111.41,33.42,77.99
AT,2023-08-26,11.49,3.45,8.05
BE,2023-08-26,1.88,0.56,1.32
CA,2023-08-26,61.56,18.47,43.09
HR,2023-08-26,46.75,14.03,32.73
DK,2023-08-26,107.21,32.16,75.05
FI,2023-08-26,41.56,12.47,29.09
FR,2023-08-26,327.71,98.31,229.40
DE,2023-08-26,805.08,241.52,563.55
GR,2023-08-26,39.46,11.84,27.62
