AU,2023-05-01,78.96,23.69,55.27
AT,2023-05-01,5.06,1.52,3.54
CA,2023-05-01,159.06,47.72,111.34
DK,2023-05-01,188.82,56.65,132.18
FI,2023-05-01,19.02,5.7,13.31
FR,2023-05-01,461.05,138.31,322.73
DE,2023-05-01,715.6,214.68,500.92
GR,2023-05-01,1.76,0.53,1.23
HK,2023-05-01,0,0,0
IE,2023-05-01,118.75,35.63,83.13
IT,2023-05-01,42.68,12.81,29.88
NL,2023-05-01,190.89,57.27,133.62
NO,2023-05-01,16.95,5.08,11.86
SG,2023-05-01,11.37,3.41,7.96
ES,2023-05-01,9.61,2.88,6.73
SE,2023-05-01,1390.79,417.24,973.56
AE,2023-05-01,27.9,8.37,19.53
GB,2023-05-01,1892.46,567.74,1324.72
US,2023-05-01,2360.12,708.04,1652.09
AU,2023-05-02,113.97,34.19,79.78
AT,2023-05-02,5.98,1.79,4.18
CA,2023-05-02,148.39,44.52,103.87
DK,2023-05-02,54,16.2,37.8
FI,2023-05-02,15.77,4.73,11.04
FR,2023-05-02,349.43,104.83,244.6
DE,2023-05-02,881.77,264.53,617.24
GR,2023-05-02,0.31,0.09,0.22
HK,2023-05-02,0,0,0
IE,2023-05-02,103.56,31.07,72.49
IT,2023-05-02,47.81,14.34,33.47
NL,2023-05-02,55.75,16.72,39.02
NO,2023-05-02,11.03,3.31,7.72
SG,2023-05-02,75.53,22.66,52.87
ES,2023-05-02,10.92,3.28,7.65
SE,2023-05-02,1321.27,396.38,924.89
AE,2023-05-02,27.41,8.22,19.19
GB,2023-05-02,1944.08,583.23,1360.86
US,2023-05-02,3889.72,1166.91,2722.8
AU,2023-05-03,93.13,27.94,65.19
AT,2023-05-03,0,0,0
CA,2023-05-03,153.24,45.97,107.27
DK,2023-05-03,78.26,23.48,54.78
FI,2023-05-03,0.1,0.03,0.07
FR,2023-05-03,409.14,122.74,286.4
DE,2023-05-03,732.03,219.61,512.42
GR,2023-05-03,0,0,0
HK,2023-05-03,0.82,0.25,0.57
IE,2023-05-03,128.21,38.46,89.75
IT,2023-05-03,80,24,56
NL,2023-05-03,16.21,4.86,11.34
NO,2023-05-03,14.87,4.46,10.41
