AU,2023-05-29,52.20,15.66,36.54
AT,2023-05-29,6.06,1.82,4.25
CA,2023-05-29,174.03,52.21,121.82
DK,2023-05-29,78.52,23.55,54.96
FI,2023-05-29,6.28,1.88,4.40
FR,2023-05-29,331.82,99.55,232.28
DE,2023-05-29,1102.25,330.67,771.57
GR,2023-05-29,0.11,0.03,0.08
HK,2023-05-29,0.00,0.00,0.00
IE,2023-05-29,160.50,48.15,112.35
IT,2023-05-29,25.99,7.80,18.19
NL,2023-05-29,186.27,55.88,130.39
NO,2023-05-29,20.79,6.24,14.56
SG,2023-05-29,57.83,17.35,40.48
ES,2023-05-29,50.57,15.17,35.40
SE,2023-05-29,3107.26,932.18,2175.08
AE,2023-05-29,0.00,0.00,0.00
GB,2023-05-29,1212.82,363.85,848.97
US,2023-05-29,2867.70,860.31,2007.39
AU,2023-05-30,234.70,70.41,164.29
AT,2023-05-30,17.93,5.38,12.55
CA,2023-05-30,113.66,34.10,79.56
DK,2023-05-30,48.24,14.47,33.77
FI,2023-05-30,13.58,4.07,9.51
FR,2023-05-30,798.74,239.62,559.12
DE,2023-05-30,955.20,286.56,668.64
GR,2023-05-30,0.54,0.16,0.38
HK,2023-05-30,11.63,3.49,8.14
IE,2023-05-30,188.74,56.62,132.12
IT,2023-05-30,29.01,8.70,20.31
NL,2023-05-30,22.38,6.72,15.67
NO,2023-05-30,12.17,3.65,8.52
SG,2023-05-30,5.65,1.70,3.96
ES,2023-05-30,23.25,6.98,16.28
SE,2023-05-30,1483.06,444.92,1038.14
AE,2023-05-30,79.86,23.96,55.90
GB,2023-05-30,1168.71,350.61,818.10
US,2023-05-30,2404.58,721.37,1683.21
AU,2023-05-31,233.98,70.19,163.78
AT,2023-05-31,8.57,2.57,6.00
CA,2023-05-31,128.16,38.45,89.71
DK,2023-05-31,93.89,28.17,65.73
FI,2023-05-31,10.73,3.22,7.51
FR,2023-05-31,584.29,175.29,409.01
DE,2023-05-31,807.54,242.26,565.28
GR,2023-05-31,0.00,0.00,0.00
HK,2023-05-31,6.40,1.92,4.48
IE,2023-05-31,174.13,52.24,121.89
IT,2023-05-31,68.20,20.46,47.74
NL,2023-05-31,70.58,21.18,49.41
NO,2023-05-31,16.16,4.85,11.31
SG,2023-05-31,4.12,1.24,2.88
ES,2023-05-31,8.57,2.57,6.00
SE,2023-05-31,1634.05,490.22,1143.84
AE,2023-05-31,34.37,10.31,24.06
GB,2023-05-31,1461.77,438.53,1023.24
US,2023-05-31,2548.17,764.45,1783.72
AU,2023-06-01,79.13,23.74,55.39
CA,2023-06-01,122.91,36.87,86.03
DK,2023-06-01,125.72,37.72,88.00
FI,2023-06-01,20.00,6.00,14.00
FR,2023-06-01,518.76,155.63,363.13
DE,2023-06-01,939.47,281.84,657.63
GR,2023-06-01,0.11,0.03,0.08
HK,2023-06-01,19.89,5.97,13.92
IE,2023-06-01,109.07,32.72,76.35
IT,2023-06-01,37.51,11.25,26.26
NL,2023-06-01,80.32,24.09,56.22
NO,2023-06-01,20.11,6.03,14.07
SG,2023-06-01,18.92,5.68,13.24
ES,2023-06-01,2.81,0.84,1.97
SE,2023-06-01,1338.57,401.57,937.00
AE,2023-06-01,52.10,15.63,36.47
GB,2023-06-01,843.16,252.95,590.21
US,2023-06-01,2559.42,767.83,1791.59
AU,2023-06-02,106.07,31.82,74.25
AT,2023-06-02,4.97,1.49,3.48
CA,2023-06-02,114.82,34.44,80.37
DK,2023-06-02,45.80,13.74,32.06
FI,2023-06-02,3.56,1.07,2.50
FR,2023-06-02,418.54,125.56,292.98
DE,2023-06-02,795.83,238.75,557.08
GR,2023-06-02,0.43,0.13,0.30
HK,2023-06-02,24.09,7.23,16.86
IE,2023-06-02,93.65,28.09,65.55
IT,2023-06-02,37.48,11.24,26.24
NL,2023-06-02,31.54,9.46,22.08
NO,2023-06-02,14.15,4.24,9.90
SG,2023-06-02,24.41,7.32,17.09
ES,2023-06-02,26.79,8.04,18.75
SE,2023-06-02,1214.69,364.41,850.28
AE,2023-06-02,239.03,71.71,167.32
GB,2023-06-02,891.63,267.49,624.14
US,2023-06-02,3545.03,1063.51,2481.52
AU,2023-06-03,54.44,16.33,38.11
AT,2023-06-03,0.43,0.13,0.30
CA,2023-06-03,183.95,55.18,128.76
DK,2023-06-03,69.67,20.90,48.77
FI,2023-06-03,8.32,2.50,5.82
FR,2023-06-03,360.55,108.17,252.39
DE,2023-06-03,389.28,116.78,272.50
GR,2023-06-03,3.02,0.91,2.12
IE,2023-06-03,117.30,35.19,82.11
IT,2023-06-03,16.85,5.06,11.80
NL,2023-06-03,72.26,21.68,50.58
NO,2023-06-03,16.31,4.89,11.42
SG,2023-06-03,53.03,15.91,37.12
ES,2023-06-03,103.69,31.11,72.59
SE,2023-06-03,1054.00,316.20,737.80
AE,2023-06-03,0.00,0.00,0.00
GB,2023-06-03,1446.52,433.96,1012.57
US,2023-06-03,3100.00,930.00,2170.00
AU,2023-06-04,125.91,37.77,88.14
AT,2023-06-04,24.45,7.33,17.11
CA,2023-06-04,110.23,33.07,77.16
DK,2023-06-04,39.16,11.75,27.41
FI,2023-06-04,6.71,2.01,4.69
FR,2023-06-04,454.31,136.29,318.02
DE,2023-06-04,895.32,268.60,626.73
GR,2023-06-04,0.00,0.00,0.00
HK,2023-06-04,0.00,0.00,0.00
IE,2023-06-04,108.82,32.65,76.17
IT,2023-06-04,38.94,11.68,27.26
NL,2023-06-04,71.18,21.35,49.82
NO,2023-06-04,20.55,6.17,14.39
SG,2023-06-04,27.80,8.34,19.46
ES,2023-06-04,7.68,2.30,5.38
SE,2023-06-04,856.49,256.95,599.54
AE,2023-06-04,81.56,24.47,57.09
GB,2023-06-04,963.90,289.17,674.73
US,2023-06-04,3838.63,1151.59,2687.04
AU,2023-05-29,1010.52,303.16,707.36
AT,2023-05-29,437.09,131.13,305.96
BH,2023-05-29,14.73,4.42,10.31
BE,2023-05-29,1282.13,384.64,897.49
CA,2023-05-29,1099.21,329.76,769.45
DK,2023-05-29,907.75,272.32,635.42
FI,2023-05-29,558.05,167.42,390.64
FR,2023-05-29,2373.33,712.00,1661.33
DE,2023-05-29,3957.17,1187.15,2770.02
GR,2023-05-29,237.39,71.22,166.17
IE,2023-05-29,299.98,89.99,209.99
IL,2023-05-29,95.30,28.59,66.71
IT,2023-05-29,1181.85,354.55,827.29
KW,2023-05-29,102.56,30.77,71.79
LU,2023-05-29,33.46,10.04,23.42
NL,2023-05-29,2968.96,890.69,2078.27
