AU,2023-08-29,216.85,65.05,151.79
AT,2023-08-29,6.53,1.96,4.57
CA,2023-08-29,201.83,60.55,141.28
HR,2023-08-29,0.00,0.00,0.00
DK,2023-08-29,12.29,3.69,8.61
FI,2023-08-29,19.37,5.81,13.56
FR,2023-08-29,173.11,51.93,121.18
DE,2023-08-29,383.97,115.19,268.78
GR,2023-08-29,7.73,2.32,5.41
HK,2023-08-29,25.35,7.61,17.75
IE,2023-08-29,6.85,2.06,4.80
IT,2023-08-29,23.18,6.95,16.22
LU,2023-08-29,0.00,0.00,0.00
NL,2023-08-29,421.84,126.55,295.28
NO,2023-08-29,0.00,0.00,0.00
PT,2023-08-29,0.65,0.20,0.46
SG,2023-08-29,2.18,0.65,1.52
ES,2023-08-29,15.78,4.73,11.04
SE,2023-08-29,1590.18,477.05,1113.13
AE,2023-08-29,28.94,8.68,20.26
GB,2023-08-29,1167.26,350.18,817.08
US,2023-08-29,1558.73,467.62,1091.11
AU,2023-08-30,169.27,50.78,118.49
AT,2023-08-30,3.36,1.01,2.35
CA,2023-08-30,173.82,52.15,121.68
DK,2023-08-30,46.71,14.01,32.69
FI,2023-08-30,32.62,9.79,22.83
FR,2023-08-30,237.00,71.10,165.90
DE,2023-08-30,330.20,99.06,231.14
GR,2023-08-30,9.64,2.89,6.75
HK,2023-08-30,19.18,5.75,13.43
IE,2023-08-30,37.17,11.15,26.02
IT,2023-08-30,43.78,13.13,30.65
NL,2023-08-30,32.62,9.79,22.83
SG,2023-08-30,0.00,0.00,0.00
ES,2023-08-30,110.64,33.19,77.45
SE,2023-08-30,1404.34,421.30,983.04
AE,2023-08-30,28.28,8.49,19.80
GB,2023-08-30,1766.83,530.05,1236.78
US,2023-08-30,1352.54,405.76,946.78
AU,2023-08-31,225.04,67.51,157.53
AT,2023-08-31,0.44,0.13,0.31
CA,2023-08-31,239.27,71.78,167.49
DK,2023-08-31,82.90,24.87,58.03
FI,2023-08-31,0.00,0.00,0.00
FR,2023-08-31,49.61,14.88,34.72
DE,2023-08-31,218.90,65.67,153.23
GR,2023-08-31,15.22,4.57,10.66
HK,2023-08-31,28.91,8.67,20.24
IE,2023-08-31,75.01,22.50,52.51
