US,"Sep 28, 2022",18005.74197,4729.431302,13276.31067
US,"Sep 29, 2022",16997.24534,3948.926605,13048.31873
US,"Oct 1, 2022",14322.67167,5084.290766,9238.3809
US,"Oct 2, 2022",12764.90172,3818.39592,8946.5058
US,"Sep 30, 2022",11798.04126,2729.593163,9068.448101
SE,"Sep 29, 2022",9666.727199,3239.567033,6427.160166
SE,"Sep 28, 2022",9440.613346,3342.076511,6098.536835
SE,"Oct 2, 2022",5832.717596,3155.305796,2677.4118
SE,"Oct 1, 2022",5148.549712,2485.671112,2662.8786
US,"Sep 27, 2022",5035.675891,2933.756791,2101.9191
SE,"Sep 30, 2022",4386.832018,1825.307019,2561.524999
SE,"Sep 27, 2022",2921.963312,2812.523912,109.4394
GB,"Sep 27, 2022",1831.409611,1828.326811,3.0828
DE,"Sep 27, 2022",983.6509,982.66,0.9909
FR,"Sep 27, 2022",738.7336,734.77,3.9636
AU,"Sep 27, 2022",527.536116,478.761816,48.7743
CH,"Sep 27, 2022",488.65,488.65,0
IT,"Sep 27, 2022",454.8237,428.73,26.0937
CA,"Sep 27, 2022",369.387921,369.277821,0.1101
ES,"Sep 27, 2022",318.9636,303.99,14.9736
GR,"Sep 27, 2022",277.4123,263.87,13.5423
BE,"Sep 27, 2022",194.4101,194.3,0.1101
AT,"Sep 27, 2022",151.5601,151.45,0.1101
SG,"Sep 27, 2022",124.6601,124.55,0.1101
IE,"Sep 27, 2022",37.4902,37.27,0.2202
HK,"Sep 27, 2022",23.21,23.21,0
DK,"Sep 27, 2022",18.3856,12.22,6.1656
FI,"Sep 27, 2022",7.8619,5.77,2.0919
DK,"Sep 26, 2022",null,11.03,null
CA,"Oct 2, 2022",null,383.080701,null
DK,"Sep 28, 2022",null,45.67,null
DK,"Sep 29, 2022",null,20.39,null
DK,"Sep 30, 2022",null,17.08,null
DK,"Oct 1, 2022",null,5.05,null
DK,"Oct 2, 2022",null,11.92,null
CA,"Oct 1, 2022",null,410.11,null
FI,"Sep 28, 2022",null,3.62,null
FI,"Sep 30, 2022",null,10.86,null
FI,"Oct 1, 2022",null,2.07,null
FI,"Oct 2, 2022",null,0.33,null
FR,"Sep 26, 2022",null,293.23,null
CA,"Sep 30, 2022",null,373.912036,null
FR,"Sep 28, 2022",null,718.54,null
FR,"Sep 29, 2022",null,768.37,null
FR,"Sep 30, 2022",null,950.028469,null
FR,"Oct 1, 2022",null,698.88,null
FR,"Oct 2, 2022",null,738.18,null
DE,"Sep 26, 2022",null,530.3,null
CA,"Sep 29, 2022",null,245.723308,null
DE,"Sep 28, 2022",null,766.62,null
DE,"Sep 29, 2022",null,1060.06,null
DE,"Sep 30, 2022",null,973.36,null
DE,"Oct 1, 2022",null,885.99,null
DE,"Oct 2, 2022",null,1296.26,null
GR,"Sep 26, 2022",null,173.64,null
CA,"Sep 28, 2022",null,210.175857,null
GR,"Sep 28, 2022",null,151.95,null
GR,"Sep 29, 2022",null,261.48,null
GR,"Sep 30, 2022",null,129.7,null
GR,"Oct 1, 2022",null,111.69,null
GR,"Oct 2, 2022",null,202.472034,null
HK,"Sep 26, 2022",null,112.85,null
CA,"Sep 26, 2022",null,644.581058,null
HK,"Sep 28, 2022",null,222.27,null
HK,"Sep 29, 2022",null,116.18,null
HK,"Sep 30, 2022",null,124.13,null
HK,"Oct 1, 2022",null,77.04,null
HK,"Oct 2, 2022",null,75.33,null
IE,"Sep 26, 2022",null,70.6,null
BE,"Oct 2, 2022",null,181.34,null
IE,"Sep 28, 2022",null,72.99,null
IE,"Sep 29, 2022",null,167.22,null
IE,"Sep 30, 2022",null,152.95,null
IE,"Oct 1, 2022",null,314.01,null
IE,"Oct 2, 2022",null,107.74,null
IT,"Sep 26, 2022",null,129.07,null
BE,"Oct 1, 2022",null,90.95,null
IT,"Sep 28, 2022",null,193.21,null
IT,"Sep 29, 2022",null,259.24,null
IT,"Sep 30, 2022",null,254.3,null
IT,"Oct 1, 2022",null,133.39,null
IT,"Oct 2, 2022",null,266.95,null
NL,"Sep 26, 2022",null,431.76,null
NL,"Sep 27, 2022",null,367.36,null
NL,"Sep 28, 2022",null,352.02,null
NL,"Sep 29, 2022",null,327.833844,null
NL,"Sep 30, 2022",null,301.98,null
NL,"Oct 1, 2022",null,391.57,null
NL,"Oct 2, 2022",null,500.88,null
SG,"Sep 26, 2022",null,83.88,null
BE,"Sep 30, 2022",null,92.08,null
SG,"Sep 28, 2022",null,165.38,null
SG,"Sep 29, 2022",null,103.43,null
SG,"Sep 30, 2022",null,48.84,null
SG,"Oct 1, 2022",null,164.93,null
SG,"Oct 2, 2022",null,82.99,null
