Date,Gender,Category,Product,Color,Gross Revenue,Sales Qty
2025-05-03,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,730.078125,1
2025-05-03,-,-,-,-,730.078125,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,MEN,SOCKS,6 X COTTON RIB SOCKS,BLACK,2093.587066666667,2
2025-05-03,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,972.0225666666668,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER TRUNKS,BLACK,972.0225666666668,1
2025-05-03,-,-,-,-,972.0225666666668,1
2025-05-03,-,-,-,-,929.2963,1
2025-05-03,-,-,-,-,502.0336333333333,1
2025-05-03,-,-,-,-,461.44368,1
2025-05-03,-,-,-,-,437.9442333333333,1
2025-05-03,MEN,UNDERWEAR,Y-BRIEFS,WHITE,384.5364,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,1420.8764,2
2025-05-03,-,-,-,-,0.0,0
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,876.859375,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,MEN,TOPS,2 X RIB TANK TOP,OFF BLACK+WHITE,1627.0625,1
2025-05-03,MEN,TOPS,T-SHIRT HEAVYWEIGHT,WHITE,813.53125,1
2025-05-03,-,-,-,-,813.53125,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,BLACK,1524.6875,2
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,WHITE,1524.6875,2
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,1440.0,2
2025-05-03,MEN,TOPS,T-SHIRT HEAVYWEIGHT,BLACK,1360.0,2
2025-05-03,MEN,UNDERWEAR,3 X BOXER TRUNKS,STEEL BLUE,727.2,1
2025-05-03,MEN,UNDERWEAR,BOXER BRIEFS,STEEL BLUE,258.4,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,2545.62264,3
2025-05-03,MEN,SWIMWEAR,SWIM BRIEFS,BLACK,2314.2024,2
2025-05-03,MEN,SWIMWEAR,SWIM SHORTS SATIN TWILL,BLACK,1976.71455,1
2025-05-03,MEN,SWIMWEAR,SWIM SHORTS SATIN TWILL,BLACK,1976.71455,1
2025-05-03,-,-,-,-,1253.5263,1
2025-05-03,MEN,TOPS,T-SHIRT HEAVYWEIGHT,BLACK,1186.02873,1
2025-05-03,WOMEN,TOPS,WOMEN'S T-SHIRT HEAVYWEIGHT,WHITE,1186.02873,1
2025-05-03,-,-,-,-,1060.6761,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,BLACK,993.17853,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,OLIVE GREEN,993.17853,1
2025-05-03,-,-,-,-,969.072255,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,916.03845,1
2025-05-03,-,-,-,-,916.03845,1
2025-05-03,MEN,UNDERWEAR,2 X JOCK STRAP,BLACK,867.8258999999998,1
2025-05-03,MEN,SOCKS,3 X LOW CUT BAMBOO SOCKS,BLACK,433.9129499999999,1
2025-05-03,MEN,UNDERWEAR,JOCK STRAP,OLIVE GREEN,433.9129499999999,1
2025-05-03,MEN,UNDERWEAR,JOCK STRAP,WHITE,433.9129499999999,1
2025-05-03,MEN,UNDERWEAR,BOXER SHORTS,OLIVE GREEN,390.521655,1
2025-05-03,UNISEX,SOCKS,COTTON SOCKS,OLIVE GREEN,356.77287,1
2025-05-03,MEN,UNDERWEAR,BOXER BRIEFS,STEEL BLUE,329.773842,1
2025-05-03,MEN,UNDERWEAR,BOXER BRIEFS,WHITE,329.773842,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,3 X BOXER TRUNKS,BLACK+STEEL BLUE+WHITE,973.4375,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER TRUNKS,STEEL BLUE,973.4375,1
2025-05-04,-,-,-,-,973.4375,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,5195.421875,3
2025-05-04,MEN,UNDERWEAR,3 X BOXER TRUNKS,BLACK,730.078125,1
2025-05-04,-,-,-,-,730.078125,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,2 X HEAVY WEIGHT T-SHIRT,WHITE,2044.45731,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,10707.59375,5
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK+STEEL BLUE+WHITE,1472.40625,2
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,891.515625,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,827.203125,1
2025-05-04,-,-,-,-,735.328125,1
2025-05-04,MEN,SOCKS,3 X WOOL RIB SOCKS,BLACK,597.40625,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,3254.125,5
2025-05-04,MEN,TOPS,RIB TANK TOP,OFF BLACK,732.15625,1
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,BLACK,350.9296875,1
2025-05-04,-,-,-,-,350.9296875,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,12 X BOXER SHORTS,BLACK,3898.771833333334,1
2025-05-04,MEN,UNDERWEAR,12 X BOXER BRIEFS,BLACK,3311.285666666667,1
2025-05-04,MEN,UNDERWEAR,6 X BOXER SHORTS,BLACK,2093.587066666667,1
2025-05-04,MEN,UNDERWEAR,6 X BOXER TRUNKS,BLACK,1912.000433333334,1
2025-05-04,-,-,-,-,1196.335466666667,2
2025-05-04,-,-,-,-,1142.927633333333,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,972.0225666666668,1
2025-05-04,-,-,-,-,972.0225666666668,1
2025-05-04,-,-,-,-,972.0225666666668,1
2025-05-04,-,-,-,-,875.8884666666669,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,STEEL BLUE,854.5253333333334,1
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,STEEL BLUE,341.8101333333333,1
2025-05-04,MEN,SOCKS,COTTON RIB SOCKS,STEEL BLUE,202.9497666666667,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,WOVEN BOXER SHORTS SLIM,BLACK,929.6875,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,Y-BRIEFS,STEEL BLUE,352.625,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,2978.9375,4
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,800.296875,1
2025-05-04,MEN,UNDERWEAR,WOVEN BOXER SHORTS SLIM,BLACK,755.890625,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,1336.0,2
2025-05-04,WOMEN,TOPS,2 X WOMEN'S RIB TANK TOP,OFF BLACK,1188.0,1
2025-05-04,WOMEN,TOPS,W-LW T-SHIRT,BLACK,648.0,1
2025-05-04,WOMEN,UNDERWEAR,W-BOXER BRIEF,BLACK,252.0,1
2025-05-04,WOMEN,UNDERWEAR,Y-BRIEFS,BLACK,252.0,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,6803.755056,8
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK+STEEL BLUE+WHITE,3519.51615,4
2025-05-04,-,-,-,-,1976.71455,1
2025-05-04,-,-,-,-,1889.93196,2
2025-05-04,MEN,TOPS,2 X HEAVY WEIGHT T-SHIRT,BLACK/WHITE,1880.28945,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,1700.938764,2
2025-05-04,MEN,TOPS,WOOL T-SHIRT,BLACK,1687.43925,1
2025-05-04,-,-,-,-,1379.765625,2
2025-05-04,-,-,-,-,1253.5263,1
2025-05-04,WOMEN,UNDERWEAR,3 X THONG,BLACK,1108.88865,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,1060.6761,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,1060.6761,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,1060.6761,1
2025-05-04,-,-,-,-,1060.6761,1
2025-05-04,-,-,-,-,1060.6761,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,944.96598,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER TRUNKS,BLACK+STEEL BLUE+WHITE,824.4346049999999,1
2025-05-04,-,-,-,-,824.4346049999999,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,795.507075,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,795.507075,1
2025-05-04,MEN,UNDERWEAR,3 X Y-BRIEFS,WHITE,763.686792,1
2025-05-04,MEN,UNDERWEAR,WOOL BOXER BRIEF,BLACK,626.76315,1
2025-05-04,MEN,UNDERWEAR,JOCK STRAP,BLACK,433.9129499999999,1
2025-05-04,MEN,UNDERWEAR,JOCK STRAP,OLIVE GREEN,433.9129499999999,1
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,BLACK,366.41538,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
