Date,Gender,Category,Product,Color,Gross Revenue,Sales Qty
2025-05-03,MEN,SOCKS,5 X BAMBOO SOCKS,BLACK,784.0,1
2025-05-03,MEN,SOCKS,5 X BAMBOO SOCKS,WHITE,784.0,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,720.0,1
2025-05-03,-,-,-,-,720.0,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,680.0,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,680.0,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER BRIEFS,WHITE,680.0,1
2025-05-03,-,-,-,-,680.0,1
2025-05-03,MEN,SOCKS,5 X BAMBOO SOCKS,NAVY BLUE,627.2,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,BLACK,612.0,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,BLACK,612.0,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,612.0,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,612.0,1
2025-05-03,-,-,-,-,612.0,1
2025-05-03,MEN,SOCKS,6 X COTTON RIB SOCKS,STEEL BLUE,608.0,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER TRUNKS,STEEL BLUE,591.2,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY BLUE,576.0,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,STEEL BLUE,576.0,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER TRUNKS,STEEL BLUE,544.0,1
2025-05-03,MEN,UNDERWEAR,3 X BOXER TRUNKS,STEEL BLUE,544.0,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,STEEL BLUE,536.8000000000001,1
2025-05-03,WOMEN,UNDERWEAR,3 X STRING THONG,BLACK,510.0,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,STEEL BLUE,489.6,1
2025-05-03,MEN,UNDERWEAR,3 X Y-BRIEFS,STEEL BLUE,489.6,1
2025-05-03,MEN,SOCKS,BAMBOO SOCKS,NAVY BLUE,422.4,3
2025-05-03,MEN,SOCKS,BAMBOO SOCKS,NAVY BLUE,422.4,3
2025-05-03,MEN,SOCKS,BAMBOO SOCKS,WHITE,422.4,3
2025-05-03,MEN,UNDERWEAR,BOXER SHORTS,WHITE,256.0,1
2025-05-03,MEN,UNDERWEAR,JOCK STRAP,WHITE,224.0,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,2820.434175,2
2025-05-03,-,-,-,-,1976.71455,1
2025-05-03,-,-,-,-,1976.71455,1
2025-05-03,-,-,-,-,1774.22184,3
2025-05-03,-,-,-,-,1557.265365,2
2025-05-03,-,-,-,-,1060.6761,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,OLIVE GREEN,944.96598,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,944.96598,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,876.859375,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,795.507075,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,795.507075,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,795.507075,1
2025-05-03,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,795.507075,1
2025-05-03,MEN,SOCKS,COTTON RIB SOCKS,DARK NAVY,212.13522,1
2025-05-03,UNISEX,SOCKS,COTTON SOCKS,DARK NAVY,212.13522,1
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-03,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,6343.75,3
2025-05-04,-,-,-,-,3171.875,2
2025-05-04,-,-,-,-,1968.75,2
2025-05-04,MEN,TOPS,RIB TANK TOP,OLIVE GREEN,1093.75,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,984.375,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,BLACK,637.984375,2
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,WHITE,637.984375,2
2025-05-04,-,-,-,-,637.984375,2
2025-05-04,MEN,TOPS,HEAVY WEIGHT T-SHIRT COTTON,NAVY,546.875,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,1648.072665,2
2025-05-04,-,-,-,-,0.0,0
2025-05-04,WOMEN,TOPS,WOMEN'S RIB TANK TOP,WHITE,949.15625,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,OLIVE GREEN,1025.71749,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,WHITE,997.80681,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,RIB TANK TOP,OFF BLACK,1264.31604,1
2025-05-04,MEN,HOME,HOME SHORTS,BLACK,1158.95637,1
2025-05-04,-,-,-,-,971.65029,2
2025-05-04,UNISEX,SOCKS,COTTON SOCKS,OLIVE GREEN,643.86465,3
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,BLACK,949.15625,1
2025-05-04,MEN,TOPS,T-SHIRT HEAVYWEIGHT,WHITE,903.875,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,813.53125,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,12 X BOXER BRIEFS,BLACK,6158.140625,2
2025-05-04,MEN,SWIMWEAR,SWIM SHORTS SATIN TWILL,JUNIPER,3400.6875,2
2025-05-04,-,-,-,-,3400.6875,2
2025-05-04,-,-,-,-,1930.140625,2
2025-05-04,MEN,SWIMWEAR,SWIM BRIEFS,BLACK,1011.0625,1
2025-05-04,-,-,-,-,983.390625,1
2025-05-04,-,-,-,-,882.3281249999999,1
2025-05-04,-,-,-,-,818.015625,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,818.0156249999999,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,WHITE,772.078125,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,689.390625,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,689.390625,1
2025-05-04,MEN,UNDERWEAR,3 X Y-BRIEFS,STEEL BLUE,602.984375,1
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,WHITE,321.671875,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,WOMEN,UNDERWEAR,TRIANGLE BRALETTE,BLACK,1000.2775876,1
2025-05-04,WOMEN,UNDERWEAR,SCOOP BRALETTE,BLACK,993.2271858,1
2025-05-04,-,-,-,-,349.4126364,1
2025-05-04,-,-,-,-,1604.75,2
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,2189.6784404,3
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,WHITE,875.0,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT LONG SLEEVE,BLACK,5447.599,6
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT LONG SLEEVE,WHITE,5447.599,6
2025-05-04,MEN,TOPS,3 X MIDWEIGHT T-SHIRT,BLACK,4379.442333333333,2
2025-05-04,-,-,-,-,4123.084733333334,3
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT LONG SLEEVE,NAVY,3631.732666666668,4
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,NAVY,2189.721166666667,3
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,OLIVE GREEN,2189.721166666667,3
2025-05-04,-,-,-,-,2189.721166666667,3
2025-05-04,MEN,TOPS,3 X MIDWEIGHT T-SHIRT,WHITE,2189.721166666667,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,WHITE,2093.587066666667,2
2025-05-04,MEN,UNDERWEAR,6 X BOXER BRIEFS,BLACK,1912.000433333334,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,BLACK,1142.927633333333,1
2025-05-04,-,-,-,-,1057.4751,1
2025-05-04,UNISEX,SOCKS,6 X COTTON SOCKS,DARK NAVY,1046.793533333333,1
2025-05-04,-,-,-,-,972.0225666666668,1
2025-05-04,MEN,UNDERWEAR,3 X Y-BRIEFS,STEEL BLUE,929.2963,1
2025-05-04,-,-,-,-,902.5923833333334,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,875.8884666666669,1
2025-05-04,-,-,-,-,875.8884666666669,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,STEEL BLUE,854.5253333333334,1
2025-05-04,-,-,-,-,854.5253333333334,1
2025-05-04,MEN,UNDERWEAR,Y-BRIEFS,STEEL BLUE,347.1509166666667,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,SWIMWEAR,SWIM TRUNKS DRY NYLON POPLIN,WHITE,1764.109375,1
2025-05-04,-,-,-,-,1764.109375,1
2025-05-04,MEN,TOPS,2 X HEAVY WEIGHT T-SHIRT,WHITE,1587.6875,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,WHITE,987.984375,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,793.84375,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,2 X RIB TANK TOP,WHITE,1452.390625,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,TOPS,2 X RIB TANK TOP,WHITE,5906.25,3
2025-05-04,MEN,TOPS,3 X MIDWEIGHT T-SHIRT,WHITE,2515.625,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,1946.875,2
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,3419.34168,4
2025-05-04,MEN,SOCKS,10 X BAMBOO SOCKS,NAVY BLUE,1989.841056,1
2025-05-04,MEN,SOCKS,BAMBOO SOCKS,WHITE,1401.967296,6
2025-05-04,MEN,SOCKS,5 X BAMBOO SOCKS,BLACK,1051.475472,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER TRUNKS,BLACK,889.996224,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,1582.875,2
2025-05-04,-,-,-,-,0.0,0
2025-05-04,UNISEX,SOCKS,6 X COTTON SOCKS,BLACK,3040.0,4
2025-05-04,MEN,UNDERWEAR,12 X BOXER TRUNKS,BLACK,2520.0,1
2025-05-04,MEN,UNDERWEAR,12 X BOXER TRUNKS,BLACK,2520.0,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,2016.0,4
2025-05-04,MEN,SOCKS,10 X BAMBOO SOCKS,BLACK,1472.0,1
2025-05-04,-,-,-,-,1440.0,1
2025-05-04,MEN,SWIMWEAR,SWIM SHORTS SATIN TWILL,JUNIPER,1400.0,1
2025-05-04,MEN,UNDERWEAR,6 X BOXER TRUNKS,BLACK,1360.0,1
2025-05-04,-,-,-,-,840.0,1
2025-05-04,MEN,POOLWEAR,POOL SHIRT,OFF WHITE,780.0,1
2025-05-04,-,-,-,-,659.2,1
2025-05-04,MEN,UNDERWEAR,WOVEN BOXER SHORTS SLIM,BLACK,600.0,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,591.2,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,591.2,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,591.2,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,STEEL BLUE,591.2,1
2025-05-04,MEN,SOCKS,BAMBOO SOCKS,BLACK,575.2,3
2025-05-04,MEN,UNDERWEAR,3 X Y-BRIEFS,WHITE,536.8000000000001,1
2025-05-04,MEN,UNDERWEAR,WOVEN BOXER SHORTS SLIM,SKY BLUE,480.0,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,WHITE,432.0,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER TRUNKS,BLACK,408.0,1
2025-05-04,MEN,TOPS,T-SHIRT HEAVYWEIGHT,GRAPE SODA,400.0,1
2025-05-04,MEN,UNDERWEAR,3 X Y-BRIEFS,BLACK,367.2,1
2025-05-04,MEN,UNDERWEAR,3 X Y-BRIEFS,WHITE,367.2,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS CLASSIC,BLACK+WHITE+SKY BLUE,2242.1875,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,OLIVE GREEN,1148.4375,1
2025-05-04,-,-,-,-,1148.4375,1
2025-05-04,MEN,TOPS,T-SHIRT HEAVYWEIGHT,BLACK,1093.75,1
2025-05-04,MEN,TOPS,T-SHIRT HEAVYWEIGHT,NAVY BLUE,1093.75,1
2025-05-04,MEN,TOPS,MIDWEIGHT T-SHIRT,BLACK,984.375,1
2025-05-04,MEN,SOCKS,3 X WOOL RIB SOCKS,BLACK,710.9375,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,1198.03399,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,2169.56475,1
2025-05-04,-,-,-,-,2121.3522,1
2025-05-04,-,-,-,-,2121.3522,1
2025-05-04,-,-,-,-,1976.71455,1
2025-05-04,-,-,-,-,1716.36678,2
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,1557.265365,2
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,1557.265365,2
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,OLIVE GREEN,1557.265365,2
2025-05-04,MEN,MOBILITÉ,3 X PERFORMANCE BOXER BRIEFS,BLACK,1494.58905,1
2025-05-04,MEN,SWIMWEAR,SWIM BRIEFS BOX-CUT,BLACK,1446.3765,1
2025-05-04,MEN,SWIMWEAR,SWIM BRIEFS,BLACK,1301.73885,1
2025-05-04,MEN,SWIMWEAR,SWIM BRIEFS,OPTIC WHITE,1301.73885,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER SHORTS,BLACK,1253.5263,1
2025-05-04,MEN,TOPS,T-SHIRT HEAVYWEIGHT,WHITE,1186.02873,1
2025-05-04,-,-,-,-,1060.6761,2
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,1060.6761,1
2025-05-04,-,-,-,-,1060.6761,1
2025-05-04,-,-,-,-,993.17853,1
2025-05-04,-,-,-,-,908.324442,1
2025-05-04,MEN,UNDERWEAR,WOVEN BOXER SHORTS CLASSIC,SKY BLUE,819.61335,1
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,BLACK,438.734205,1
2025-05-04,MEN,UNDERWEAR,BOXER BRIEFS,OLIVE GREEN,438.734205,1
2025-05-04,MEN,TOPS,T-SHIRT HEAVYWEIGHT,WHITE,57.85506,1
2025-05-04,MEN,UNDERWEAR,3 X BOXER BRIEFS,BLACK,0.0,1
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
2025-05-04,-,-,-,-,0.0,0
